,humidity,pressure,temperature,utc_time,weather,wind_direction,wind_speed
7857,26.0,1016.45,2.55,2017-12-24 01:00:00,Sunny/clear,307.5,4.7
7858,23.5,1016.95,3.3499999999999996,2017-12-24 02:00:00,Sunny/clear,313.5,5.1
7859,22.5,1017.3,3.6,2017-12-24 03:00:00,Sunny/clear,322.5,5.800000000000001
7860,21.5,1017.35,3.9,2017-12-24 04:00:00,Sunny/clear,311.5,6.199999999999999
7861,19.5,1017.7,4.0,2017-12-24 05:00:00,Sunny/clear,331.5,5.9
7862,19.0,1018.2,4.1,2017-12-24 06:00:00,Sunny/clear,317.5,4.55
7863,18.0,1018.8,3.95,2017-12-24 07:00:00,Sunny/clear,310.5,5.1
7864,19.0,1019.55,3.55,2017-12-24 08:00:00,Sunny/clear,298.0,4.199999999999999
7865,20.0,1020.3499999999999,2.1,2017-12-24 09:00:00,Sunny/clear,306.5,3.25
7866,19.5,1021.0,1.45,2017-12-24 10:00:00,Sunny/clear,303.0,2.9
7867,19.0,1021.4,0.95,2017-12-24 11:00:00,Sunny/clear,314.5,3.0
7868,20.5,1021.8,-0.15000000000000002,2017-12-24 12:00:00,Sunny/clear,306.0,2.9
7869,20.0,1021.7,-0.6,2017-12-24 13:00:00,Sunny/clear,241.0,2.3499999999999996
7870,21.0,1022.25,-1.25,2017-12-24 14:00:00,Sunny/clear,274.0,1.95
7871,23.0,1022.2,-2.1500000000000004,2017-12-24 15:00:00,Sunny/clear,96.0,1.8
7872,23.0,1021.55,-2.25,2017-12-24 16:00:00,Sunny/clear,42.5,1.8
7873,25.0,1021.1,-2.65,2017-12-24 17:00:00,Sunny/clear,74.5,1.8
7874,27.0,1021.1,-3.0,2017-12-24 18:00:00,Sunny/clear,69.5,1.4
7875,30.5,1020.8499999999999,-3.5,2017-12-24 19:00:00,Sunny/clear,62.5,1.45
7876,33.5,1020.3499999999999,-4.05,2017-12-24 20:00:00,Sunny/clear,193.0,1.0
7877,33.0,1020.05,-4.35,2017-12-24 21:00:00,Sunny/clear,222.5,1.15
7878,39.0,1020.0,-4.449999999999999,2017-12-24 22:00:00,Sunny/clear,211.5,1.2
7879,35.0,1019.9,-5.0,2017-12-24 23:00:00,Sunny/clear,178.5,1.25
7880,35.5,1019.9,-5.449999999999999,2017-12-25 00:00:00,Sunny/clear,189.5,1.1
7881,32.0,1019.8499999999999,-3.4,2017-12-25 01:00:00,Sunny/clear,187.0,1.2
7882,26.5,1019.8499999999999,-1.3,2017-12-25 02:00:00,Sunny/clear,185.5,1.4
7883,23.5,1019.1500000000001,0.55,2017-12-25 03:00:00,Sunny/clear,217.5,1.4500000000000002
7884,21.0,1017.55,1.85,2017-12-25 04:00:00,Sunny/clear,213.5,2.25
7885,19.0,1016.15,3.1,2017-12-25 05:00:00,Sunny/clear,227.0,2.0
7886,18.0,1015.25,3.8499999999999996,2017-12-25 06:00:00,Sunny/clear,203.5,2.1500000000000004
7887,18.0,1015.05,4.05,2017-12-25 07:00:00,Sunny/clear,209.0,1.9000000000000001
7888,19.0,1015.3,3.6,2017-12-25 08:00:00,Sunny/clear,214.5,1.6
7889,22.0,1015.6500000000001,1.9,2017-12-25 09:00:00,Sunny/clear,196.5,1.2999999999999998
7890,28.5,1015.8499999999999,-0.25,2017-12-25 10:00:00,Sunny/clear,205.5,1.15
7891,34.0,1016.5,-0.6499999999999999,2017-12-25 11:00:00,Sunny/clear,80.5,1.15
7892,35.0,1017.45,-1.8,2017-12-25 12:00:00,Sunny/clear,67.0,1.45
7893,35.0,1018.25,-2.0,2017-12-25 13:00:00,Sunny/clear,46.0,1.3
7894,33.5,1019.1,-1.8499999999999999,2017-12-25 14:00:00,Sunny/clear,63.5,1.55
7895,34.0,1019.7,-2.0,2017-12-25 15:00:00,Sunny/clear,92.5,1.55
7896,36.0,1020.45,-2.6,2017-12-25 16:00:00,Sunny/clear,57.0,1.6
7897,31.0,1020.95,-1.75,2017-12-25 17:00:00,Sunny/clear,55.5,2.1500000000000004
7898,30.0,1021.35,-1.75,2017-12-25 18:00:00,Sunny/clear,57.5,1.9
7899,30.5,1022.05,-2.75,2017-12-25 19:00:00,Sunny/clear,74.5,1.4500000000000002
7900,35.5,1022.1,-3.95,2017-12-25 20:00:00,Sunny/clear,83.0,1.15
7901,39.5,1022.45,-4.5,2017-12-25 21:00:00,Sunny/clear,249.0,1.05
7902,47.5,1022.95,-5.85,2017-12-25 22:00:00,Sunny/clear,179.0,0.9
7903,49.0,1023.8,-6.9,2017-12-25 23:00:00,Sunny/clear,262.5,0.8
7904,54.5,1024.6999999999998,-7.05,2017-12-26 00:00:00,Sunny/clear,254.0,0.8500000000000001
7905,43.0,1025.25,-4.199999999999999,2017-12-26 01:00:00,Sunny/clear,114.5,0.7
7906,31.5,1025.35,-0.45,2017-12-26 02:00:00,Sunny/clear,86.5,1.0
7907,28.0,1025.15,1.4,2017-12-26 03:00:00,Sunny/clear,152.0,1.4
7908,24.5,1024.2,2.1500000000000004,2017-12-26 04:00:00,Sunny/clear,188.0,2.0
7909,23.5,1023.4,2.9,2017-12-26 05:00:00,Sunny/clear,202.5,2.25
7910,25.0,1022.8,3.45,2017-12-26 06:00:00,Sunny/clear,205.0,2.2
7911,26.0,1022.5,3.4,2017-12-26 07:00:00,Sunny/clear,203.0,2.2
7912,29.0,1022.7,2.95,2017-12-26 08:00:00,Sunny/clear,208.0,2.25
7913,35.5,1023.1,1.25,2017-12-26 09:00:00,Sunny/clear,203.0,1.65
7914,41.0,1023.2,-0.45,2017-12-26 10:00:00,Sunny/clear,188.5,1.5
7915,43.5,1023.55,-1.55,2017-12-26 11:00:00,Sunny/clear,200.0,1.35
7916,48.0,1023.25,-2.8,2017-12-26 12:00:00,Sunny/clear,177.0,1.0
7917,50.5,1023.1500000000001,-2.6500000000000004,2017-12-26 13:00:00,Sunny/clear,183.0,1.2000000000000002
7918,53.5,1023.25,-3.3,2017-12-26 14:00:00,Sunny/clear,144.5,1.2
7919,58.5,1023.25,-4.05,2017-12-26 15:00:00,Sunny/clear,196.5,1.15
7920,62.5,1023.0999999999999,-5.0,2017-12-26 16:00:00,Sunny/clear,169.0,1.05
7921,64.5,1022.75,-5.4,2017-12-26 17:00:00,Sunny/clear,163.0,1.15
7922,68.0,1022.55,-5.65,2017-12-26 18:00:00,Sunny/clear,146.0,1.35
7923,72.0,1022.45,-5.95,2017-12-26 19:00:00,Sunny/clear,138.5,1.15
7924,76.0,1021.8499999999999,-6.35,2017-12-26 20:00:00,Sunny/clear,126.0,1.1
7925,76.5,1021.7,-6.55,2017-12-26 21:00:00,Sunny/clear,130.0,0.95
7926,76.0,1021.6,-6.699999999999999,2017-12-26 22:00:00,Sunny/clear,105.0,1.05
7927,76.5,1021.9,-6.7,2017-12-26 23:00:00,Sunny/clear,91.0,1.15
7928,76.5,1022.1500000000001,-6.9,2017-12-27 00:00:00,Sunny/clear,87.5,0.95
7929,76.5,1021.9,-4.95,2017-12-27 01:00:00,Sunny/clear,91.5,1.0
7930,70.5,1021.9,-2.95,2017-12-27 02:00:00,Sunny/clear,77.0,1.5
7931,64.5,1020.8,-1.35,2017-12-27 03:00:00,Sunny/clear,49.0,1.7000000000000002
7932,60.0,1019.6500000000001,-0.35,2017-12-27 04:00:00,Sunny/clear,70.0,1.75
7933,55.0,1018.2,0.7,2017-12-27 05:00:00,Sunny/clear,135.0,1.75
7934,53.5,1017.3499999999999,1.2999999999999998,2017-12-27 06:00:00,Sunny/clear,68.5,1.9
7935,51.5,1017.25,1.4,2017-12-27 07:00:00,Sunny/clear,77.0,1.9
7936,54.0,1017.25,0.95,2017-12-27 08:00:00,Sunny/clear,189.5,1.6
7937,59.0,1017.55,-0.8,2017-12-27 09:00:00,Sunny/clear,257.5,1.25
7938,64.0,1017.9,-2.2,2017-12-27 10:00:00,Haze,91.5,1.0
7939,68.5,1018.4,-3.0,2017-12-27 11:00:00,Haze,281.0,0.8
7940,72.0,1019.2,-3.9,2017-12-27 12:00:00,Haze,284.5,0.9
7941,72.5,1019.8,-4.2,2017-12-27 13:00:00,Haze,269.5,0.85
7942,75.0,1019.9,-4.65,2017-12-27 14:00:00,Haze,283.0,0.8
7943,75.5,1019.75,-4.85,2017-12-27 15:00:00,Haze,311.5,1.1
7944,77.0,1020.0,-5.0,2017-12-27 16:00:00,Haze,270.0,0.95
7945,78.5,1019.7,-5.6,2017-12-27 17:00:00,Haze,227.0,0.95
7946,79.5,1019.75,-6.0,2017-12-27 18:00:00,Haze,84.0,0.95
7947,79.0,1019.8,-5.8,2017-12-27 19:00:00,Haze,126.5,1.15
7948,77.0,1019.8,-5.9,2017-12-27 20:00:00,Haze,264.5,0.6499999999999999
7949,79.5,1019.8499999999999,-6.05,2017-12-27 21:00:00,Haze,313.5,1.0
7950,81.0,1020.1,-6.6,2017-12-27 22:00:00,Haze,129.0,0.95
7951,80.0,1020.6,-6.4,2017-12-27 23:00:00,Haze,124.5,1.1
7952,79.0,1021.2,-5.949999999999999,2017-12-28 00:00:00,Sunny/clear,110.0,1.05
7953,75.5,1021.9,-4.5,2017-12-28 01:00:00,Haze,84.5,1.05
7954,65.0,1022.8,-2.8,2017-12-28 02:00:00,Haze,73.5,1.6
7955,57.5,1022.05,-0.9500000000000001,2017-12-28 03:00:00,Haze,77.0,1.4500000000000002
7956,51.5,1020.9,0.55,2017-12-28 04:00:00,Haze,63.5,1.5
7957,50.0,1020.0,1.7,2017-12-28 05:00:00,Haze,80.0,1.3
7958,48.0,1018.95,2.5,2017-12-28 06:00:00,Haze,96.0,1.2
7959,47.0,1018.4,2.8,2017-12-28 07:00:00,Haze,119.0,1.05
7960,50.5,1018.55,2.3,2017-12-28 08:00:00,Haze,152.0,0.9
7961,60.5,1018.8,0.2,2017-12-28 09:00:00,Haze,223.5,0.8
7962,67.0,1019.5,-2.0,2017-12-28 10:00:00,Haze,206.5,0.9
7963,73.0,1020.25,-2.95,2017-12-28 11:00:00,Haze,203.0,0.9
7964,79.0,1020.6,-3.5,2017-12-28 12:00:00,Haze,191.5,0.7
7965,81.0,1020.9,-4.1,2017-12-28 13:00:00,Haze,169.0,0.6
7966,85.0,1021.1500000000001,-4.550000000000001,2017-12-28 14:00:00,Haze,259.0,0.55
7967,85.0,1021.3499999999999,-4.949999999999999,2017-12-28 15:00:00,Haze,290.0,0.55
7968,86.5,1021.1,-5.2,2017-12-28 16:00:00,Haze,213.5,0.8500000000000001
7969,87.0,1021.1500000000001,-5.9,2017-12-28 17:00:00,Haze,211.5,0.8
7970,87.5,1021.25,-6.300000000000001,2017-12-28 18:00:00,Haze,311.0,0.7
7971,88.5,1021.1,-6.75,2017-12-28 19:00:00,Haze,193.5,0.75
7972,88.5,1021.3,-6.699999999999999,2017-12-28 20:00:00,Haze,271.0,0.75
7973,87.5,1021.6,-6.5,2017-12-28 21:00:00,Haze,239.5,0.9
7974,88.0,1022.1,-6.45,2017-12-28 22:00:00,Haze,173.0,0.9
7975,88.0,1022.6500000000001,-6.95,2017-12-28 23:00:00,Haze,286.5,0.7
7976,86.5,1023.5,-6.75,2017-12-29 00:00:00,Fog,190.0,0.7
7977,81.5,1024.15,-5.199999999999999,2017-12-29 01:00:00,Haze,197.5,1.0
7978,73.5,1024.8,-3.2,2017-12-29 02:00:00,Haze,144.5,0.9
7979,60.5,1024.6,-1.85,2017-12-29 03:00:00,Haze,131.0,1.1
7980,55.0,1024.15,0.4,2017-12-29 04:00:00,Haze,146.5,1.4
7981,64.5,1023.75,0.45,2017-12-29 05:00:00,Haze,159.5,1.65
7982,74.0,1023.15,0.35,2017-12-29 06:00:00,Haze,179.0,1.9500000000000002
7983,75.5,1023.15,-0.2,2017-12-29 07:00:00,Haze,152.0,1.6
7984,76.5,1023.55,-0.5,2017-12-29 08:00:00,Haze,205.0,1.35
7985,78.0,1023.4,-1.4,2017-12-29 09:00:00,Haze,210.0,1.05
7986,80.0,1023.95,-1.8,2017-12-29 10:00:00,Haze,155.0,1.0
7987,82.5,1024.25,-1.85,2017-12-29 11:00:00,Haze,229.5,0.9
7988,82.5,1024.6,-1.7,2017-12-29 12:00:00,Haze,221.0,0.9
7989,81.5,1024.3000000000002,-1.6,2017-12-29 13:00:00,Haze,195.0,0.8
7990,83.0,1024.2,-1.65,2017-12-29 14:00:00,Haze,185.0,1.0
7991,83.5,1024.3000000000002,-1.7999999999999998,2017-12-29 15:00:00,Haze,218.5,0.7
7992,85.5,1024.4,-2.0,2017-12-29 16:00:00,Haze,217.0,0.95
7993,86.5,1024.05,-2.25,2017-12-29 17:00:00,Haze,198.0,0.9
7994,87.5,1023.8499999999999,-2.7,2017-12-29 18:00:00,Haze,80.0,0.8
7995,89.0,1023.4,-3.0,2017-12-29 19:00:00,Haze,181.5,0.7
7996,90.0,1023.25,-3.35,2017-12-29 20:00:00,Fog,180.5,0.8
7997,89.0,1022.8499999999999,-3.2,2017-12-29 21:00:00,Fog,75.0,1.0
7998,90.0,1023.0,-3.9,2017-12-29 22:00:00,Fog,285.0,0.8500000000000001
7999,90.5,1022.7,-3.6,2017-12-29 23:00:00,Fog,231.0,0.8
8000,90.5,1022.4,-3.8,2017-12-30 00:00:00,Fog,214.0,0.9500000000000001
8001,88.5,1022.45,-2.8499999999999996,2017-12-30 01:00:00,Sunny/clear,239.0,1.0
8002,82.0,1022.65,-1.5,2017-12-30 02:00:00,Haze,277.5,1.1
8003,68.5,1021.8,0.4,2017-12-30 03:00:00,Haze,245.0,1.05
8004,32.5,1020.75,3.3,2017-12-30 04:00:00,Haze,274.5,1.9
8005,20.0,1019.8499999999999,4.800000000000001,2017-12-30 05:00:00,Sunny/clear,285.5,2.25
8006,16.5,1019.8,5.800000000000001,2017-12-30 06:00:00,Sunny/clear,315.5,3.5
8007,15.5,1020.1500000000001,5.75,2017-12-30 07:00:00,Sunny/clear,299.0,4.35
8008,14.5,1020.2,5.0,2017-12-30 08:00:00,Sunny/clear,303.5,3.9
8009,15.5,1020.75,3.7,2017-12-30 09:00:00,Sunny/clear,301.5,3.2
8010,16.5,1021.2,2.6,2017-12-30 10:00:00,Sunny/clear,313.5,2.45
8011,19.5,1021.55,1.5,2017-12-30 11:00:00,Sunny/clear,299.5,1.5
8012,26.5,1021.95,-1.05,2017-12-30 12:00:00,Sunny/clear,300.0,1.25
8013,30.0,1022.1500000000001,-2.6500000000000004,2017-12-30 13:00:00,Sunny/clear,297.5,1.0
8014,34.5,1022.2,-3.65,2017-12-30 14:00:00,Sunny/clear,263.5,1.05
8015,36.5,1022.0,-4.1,2017-12-30 15:00:00,Sunny/clear,236.0,1.2000000000000002
8016,35.5,1021.8,-4.45,2017-12-30 16:00:00,Sunny/clear,236.0,1.2
8017,42.0,1021.3,-5.25,2017-12-30 17:00:00,Sunny/clear,196.0,1.05
8018,40.0,1021.05,-6.25,2017-12-30 18:00:00,Sunny/clear,226.5,1.15
8019,44.5,1020.75,-6.8,2017-12-30 19:00:00,Sunny/clear,220.0,1.05
8020,48.0,1019.9,-7.4,2017-12-30 20:00:00,Sunny/clear,223.0,1.1
8021,49.0,1019.45,-7.4,2017-12-30 21:00:00,Sunny/clear,226.5,0.95
8022,56.0,1019.5,-7.7,2017-12-30 22:00:00,Sunny/clear,189.5,0.9
8023,54.5,1019.8,-8.1,2017-12-30 23:00:00,Sunny/clear,165.0,0.8500000000000001
8024,60.5,1020.0,-8.35,2017-12-31 00:00:00,Sunny/clear,259.5,0.7
8025,48.5,1019.9,-5.6,2017-12-31 01:00:00,Sunny/clear,191.0,0.9
8026,35.0,1019.9,-1.05,2017-12-31 02:00:00,Sunny/clear,148.0,0.95
8027,23.5,1019.3499999999999,1.95,2017-12-31 03:00:00,Sunny/clear,168.5,1.5
8028,20.5,1018.2,3.0,2017-12-31 04:00:00,Sunny/clear,177.5,1.8
8029,17.0,1016.8499999999999,4.1,2017-12-31 05:00:00,Sunny/clear,192.5,2.1500000000000004
8030,16.0,1016.2,4.75,2017-12-31 06:00:00,Sunny/clear,209.0,2.3499999999999996
8031,15.0,1016.3,4.800000000000001,2017-12-31 07:00:00,Sunny/clear,206.5,2.05
8032,17.0,1016.3,4.15,2017-12-31 08:00:00,Sunny/clear,207.0,1.6
8033,21.0,1016.45,1.8,2017-12-31 09:00:00,Sunny/clear,197.0,1.2
8034,29.5,1016.8,-1.3,2017-12-31 10:00:00,Sunny/clear,221.5,1.1
8035,35.0,1017.25,-2.8,2017-12-31 11:00:00,Sunny/clear,242.5,1.1
8036,36.5,1017.45,-3.3,2017-12-31 12:00:00,Sunny/clear,188.0,1.2
8037,40.5,1017.8,-4.3,2017-12-31 13:00:00,Sunny/clear,188.0,1.1
8038,40.0,1018.3499999999999,-4.25,2017-12-31 14:00:00,Sunny/clear,80.5,1.15
8039,42.0,1018.95,-5.4,2017-12-31 15:00:00,Sunny/clear,143.0,0.95
8040,44.5,1019.1,-5.65,2017-12-31 16:00:00,Sunny/clear,171.0,1.05
8041,46.0,1019.2,-6.1,2017-12-31 17:00:00,Sunny/clear,266.5,1.1
8042,45.5,1019.3499999999999,-6.6,2017-12-31 18:00:00,Sunny/clear,190.5,1.35
8043,47.0,1019.55,-5.9,2017-12-31 19:00:00,Sunny/clear,105.5,1.05
8044,45.0,1019.5,-5.65,2017-12-31 20:00:00,Sunny/clear,101.0,1.1
8045,45.0,1019.45,-6.25,2017-12-31 21:00:00,Sunny/clear,91.5,1.2
8046,43.5,1019.75,-6.6,2017-12-31 22:00:00,Sunny/clear,62.0,1.2
8047,45.0,1020.45,-7.4,2017-12-31 23:00:00,Sunny/clear,51.5,1.0
8048,47.0,1021.1500000000001,-7.15,2018-01-01 00:00:00,Sunny/clear,60.5,1.2999999999999998
8049,35.5,1021.8,-4.25,2018-01-01 01:00:00,Sunny/clear,61.5,1.7
8050,28.0,1022.4,-1.5,2018-01-01 02:00:00,Sunny/clear,45.0,2.25
8051,21.5,1021.9,0.5,2018-01-01 03:00:00,Sunny/clear,56.5,2.7
8052,19.5,1020.95,1.65,2018-01-01 04:00:00,Sunny/clear,78.0,2.2
8053,17.0,1019.8499999999999,2.8,2018-01-01 05:00:00,Sunny/clear,71.5,2.05
8054,16.0,1019.25,3.25,2018-01-01 06:00:00,Sunny/clear,91.0,1.85
8055,15.0,1019.3,3.3,2018-01-01 07:00:00,Sunny/clear,106.0,1.95
8056,18.0,1019.55,2.8499999999999996,2018-01-01 08:00:00,Sunny/clear,99.0,1.4
8057,22.0,1019.45,0.8,2018-01-01 09:00:00,Sunny/clear,98.5,1.15
8058,28.5,1019.8499999999999,-1.6,2018-01-01 10:00:00,Sunny/clear,104.0,0.8
8059,35.0,1020.95,-3.3499999999999996,2018-01-01 11:00:00,Sunny/clear,101.5,0.8
8060,40.0,1021.6,-4.0,2018-01-01 12:00:00,Sunny/clear,113.5,1.0
8061,43.0,1022.25,-4.3,2018-01-01 13:00:00,Sunny/clear,165.5,1.15
8062,47.5,1022.95,-4.449999999999999,2018-01-01 14:00:00,Sunny/clear,177.0,0.9
8063,52.0,1023.6,-5.3,2018-01-01 15:00:00,Sunny/clear,120.0,1.0
8064,57.0,1023.85,-6.0,2018-01-01 16:00:00,Sunny/clear,125.0,1.0
8065,62.0,1023.85,-6.65,2018-01-01 17:00:00,Sunny/clear,262.5,0.75
8066,65.5,1024.2,-6.85,2018-01-01 18:00:00,Sunny/clear,175.0,0.7
8067,64.5,1024.85,-7.25,2018-01-01 19:00:00,Sunny/clear,58.5,0.7
8068,63.5,1024.8,-7.4,2018-01-01 20:00:00,Sunny/clear,258.0,1.1
8069,61.0,1025.1,-7.9,2018-01-01 21:00:00,Sunny/clear,131.0,0.8500000000000001
8070,62.5,1026.0,-8.25,2018-01-01 22:00:00,Sunny/clear,100.5,1.05
8071,57.0,1026.75,-7.95,2018-01-01 23:00:00,Sunny/clear,93.5,0.95
8072,58.5,1027.75,-7.25,2018-01-02 00:00:00,Sunny/clear,292.0,1.1
8073,55.5,1028.3,-4.800000000000001,2018-01-02 01:00:00,Sunny/clear,232.0,1.25
8074,43.0,1028.9,-2.25,2018-01-02 02:00:00,Sunny/clear,105.0,1.65
8075,28.5,1028.65,-0.4,2018-01-02 03:00:00,Sunny/clear,58.5,2.85
8076,23.0,1027.8,1.1,2018-01-02 04:00:00,Sunny/clear,64.0,2.85
8077,21.0,1027.8,1.9,2018-01-02 05:00:00,Sunny/clear,120.0,2.75
8078,21.0,1027.15,1.9,2018-01-02 06:00:00,Sunny/clear,98.5,2.3499999999999996
8079,19.5,1026.95,1.75,2018-01-02 07:00:00,Sunny/clear,271.5,2.45
8080,19.0,1026.9,1.5499999999999998,2018-01-02 08:00:00,Sunny/clear,63.5,2.25
8081,20.0,1027.7,0.55,2018-01-02 09:00:00,Sunny/clear,287.0,1.45
8082,21.0,1028.5,-0.65,2018-01-02 10:00:00,Sunny/clear,305.5,1.7
8083,19.5,1029.5,-0.44999999999999996,2018-01-02 11:00:00,Sunny/clear,296.5,2.0
8084,20.0,1030.25,-1.0,2018-01-02 12:00:00,Sunny/clear,325.0,2.3499999999999996
8085,18.5,1030.75,-1.1,2018-01-02 13:00:00,Sunny/clear,74.5,2.75
8086,18.0,1031.4,-1.9,2018-01-02 14:00:00,Sunny/clear,41.0,2.8
8087,20.0,1032.1999999999998,-2.5,2018-01-02 15:00:00,Sunny/clear,51.5,3.1500000000000004
8088,22.0,1032.6,-3.05,2018-01-02 16:00:00,Sunny/clear,171.5,2.8
8089,23.0,1032.15,-3.85,2018-01-02 17:00:00,Sunny/clear,75.5,2.25
8090,25.0,1033.0,-4.4,2018-01-02 18:00:00,Sunny/clear,61.5,2.7
8091,27.0,1033.15,-5.199999999999999,2018-01-02 19:00:00,Sunny/clear,303.5,2.1
8092,28.5,1033.15,-5.55,2018-01-02 20:00:00,Sunny/clear,195.5,1.7000000000000002
8093,29.0,1032.95,-5.65,2018-01-02 21:00:00,Sunny/clear,95.0,1.95
8094,30.5,1033.15,-6.25,2018-01-02 22:00:00,Sunny/clear,94.5,1.9
8095,28.5,1033.5,-5.85,2018-01-02 23:00:00,Sunny/clear,136.0,2.1500000000000004
8096,27.5,1033.8000000000002,-5.800000000000001,2018-01-03 00:00:00,Sunny/clear,186.0,2.1500000000000004
8097,25.5,1034.35,-4.800000000000001,2018-01-03 01:00:00,Sunny/clear,66.0,2.2
8098,21.0,1034.4,-3.1500000000000004,2018-01-03 02:00:00,Sunny/clear,85.5,3.45
8099,19.5,1034.0500000000002,-2.25,2018-01-03 03:00:00,Sunny/clear,141.0,4.05
8100,18.0,1032.9,-1.25,2018-01-03 04:00:00,Sunny/clear,43.5,3.35
8101,16.5,1031.95,-0.7,2018-01-03 05:00:00,Sunny/clear,98.0,3.8
8102,15.5,1031.05,-0.30000000000000004,2018-01-03 06:00:00,Sunny/clear,114.0,3.3
8103,15.5,1030.8,0.0,2018-01-03 07:00:00,Sunny/clear,46.5,2.9
8104,16.5,1030.55,-0.45,2018-01-03 08:00:00,Sunny/clear,99.5,2.5
8105,19.0,1030.15,-1.6,2018-01-03 09:00:00,Sunny/clear,51.0,1.5
8106,20.5,1031.0,-1.85,2018-01-03 10:00:00,Sunny/clear,293.5,1.75
8107,22.0,1030.8,-2.5,2018-01-03 11:00:00,Sunny/clear,310.0,1.6
8108,25.0,1031.15,-3.25,2018-01-03 12:00:00,Sunny/clear,235.0,1.4
8109,23.5,1030.65,-3.1,2018-01-03 13:00:00,Sunny/clear,150.5,1.7000000000000002
8110,24.5,1031.0500000000002,-3.15,2018-01-03 14:00:00,Sunny/clear,107.5,1.9
8111,22.5,1030.8000000000002,-3.25,2018-01-03 15:00:00,Sunny/clear,50.5,2.45
8112,23.5,1031.0,-3.8,2018-01-03 16:00:00,Sunny/clear,59.0,2.1
8113,27.0,1030.6999999999998,-4.6,2018-01-03 17:00:00,Sunny/clear,93.0,1.7
8114,28.5,1030.5,-5.050000000000001,2018-01-03 18:00:00,Sunny/clear,54.0,2.1500000000000004
8115,28.5,1030.15,-5.0,2018-01-03 19:00:00,Sunny/clear,59.0,2.4
8116,28.0,1029.35,-4.9,2018-01-03 20:00:00,Sunny/clear,47.0,2.8
8117,29.0,1028.9,-5.25,2018-01-03 21:00:00,Sunny/clear,48.5,2.4
8118,30.0,1028.8,-5.6,2018-01-03 22:00:00,Sunny/clear,74.5,2.4
8119,31.0,1029.2,-5.85,2018-01-03 23:00:00,Sunny/clear,56.0,1.7
8120,32.0,1028.85,-5.95,2018-01-04 00:00:00,Sunny/clear,66.0,2.1
8121,30.0,1029.4,-5.4,2018-01-04 01:00:00,Sunny/clear,63.0,1.9
8122,28.0,1029.05,-4.449999999999999,2018-01-04 02:00:00,Sunny/clear,59.5,2.75
8123,26.0,1028.0500000000002,-3.55,2018-01-04 03:00:00,Sunny/clear,54.0,2.45
8124,25.0,1027.05,-2.95,2018-01-04 04:00:00,Sunny/clear,63.0,2.3
8125,24.0,1026.0,-2.45,2018-01-04 05:00:00,Sunny/clear,67.5,1.7999999999999998
8126,23.0,1025.1,-2.1,2018-01-04 06:00:00,Sunny/clear,87.5,1.4
8127,22.5,1024.35,-1.8,2018-01-04 07:00:00,Sunny/clear,93.5,1.7000000000000002
8128,23.0,1024.25,-1.9500000000000002,2018-01-04 08:00:00,Sunny/clear,161.0,1.25
8129,24.0,1024.25,-2.55,2018-01-04 09:00:00,Sunny/clear,206.5,1.0
8130,26.0,1023.85,-3.3,2018-01-04 10:00:00,Sunny/clear,288.0,1.1
8131,29.0,1023.55,-3.9,2018-01-04 11:00:00,Sunny/clear,223.0,0.8
8132,32.5,1023.4,-4.45,2018-01-04 12:00:00,Sunny/clear,247.5,0.95
8133,34.0,1023.05,-4.55,2018-01-04 13:00:00,Sunny/clear,231.0,0.9
8134,37.5,1022.8,-5.25,2018-01-04 14:00:00,Sunny/clear,232.5,0.95
8135,40.5,1022.8,-5.95,2018-01-04 15:00:00,Sunny/clear,208.5,0.8500000000000001
8136,41.5,1022.4,-6.4,2018-01-04 16:00:00,Sunny/clear,256.5,0.8
8137,46.0,1021.75,-7.550000000000001,2018-01-04 17:00:00,Sunny/clear,262.0,1.0
8138,50.5,1021.5,-8.5,2018-01-04 18:00:00,Sunny/clear,264.0,0.95
8139,53.5,1021.5,-8.95,2018-01-04 19:00:00,Sunny/clear,279.5,0.7
8140,52.0,1020.9,-9.25,2018-01-04 20:00:00,Sunny/clear,196.0,1.0
8141,54.0,1020.4,-9.0,2018-01-04 21:00:00,Sunny/clear,260.5,0.7
8142,57.0,1020.5,-9.85,2018-01-04 22:00:00,Sunny/clear,253.0,0.75
8143,58.0,1020.6500000000001,-10.3,2018-01-04 23:00:00,Sunny/clear,296.0,0.9
8144,57.0,1020.7,-10.3,2018-01-05 00:00:00,Sunny/clear,115.0,0.95
8145,46.5,1021.05,-6.9,2018-01-05 01:00:00,Sunny/clear,152.5,1.1
8146,29.0,1021.25,-2.3499999999999996,2018-01-05 02:00:00,Sunny/clear,141.0,1.95
8147,23.5,1021.0,-0.6499999999999999,2018-01-05 03:00:00,Sunny/clear,94.0,1.5
8148,21.0,1019.9,0.5,2018-01-05 04:00:00,Sunny/clear,223.0,1.65
8149,18.5,1018.75,1.6,2018-01-05 05:00:00,Sunny/clear,273.0,1.75
8150,17.0,1018.1,2.6,2018-01-05 06:00:00,Sunny/clear,196.5,2.45
8151,16.5,1017.8499999999999,2.8499999999999996,2018-01-05 07:00:00,Sunny/clear,245.5,1.9500000000000002
8152,17.5,1017.7,2.45,2018-01-05 08:00:00,Sunny/clear,243.0,2.0
8153,21.0,1017.75,0.25,2018-01-05 09:00:00,Sunny/clear,226.5,1.35
8154,26.0,1018.25,-1.85,2018-01-05 10:00:00,Sunny/clear,235.0,1.15
8155,29.5,1019.3,-3.05,2018-01-05 11:00:00,Sunny/clear,,
